timestamp,cpu_percent,memory_percent,memory_used_mb,server_cpu,server_mem_mb,db_connections,net_sent_mb,net_recv_mb
2026-01-07T18:37:27.368901,2.4,21.1,3373.30859375,0.0,32.875,19,3.8541650772094727,4.0444536209106445
2026-01-07T18:37:28.416610,2.6,21.1,3374.82421875,0.0,32.875,18,3.8946714401245117,4.089811325073242
2026-01-07T18:37:29.465872,1.9,21.1,3373.60546875,0.0,32.875,18,3.904250144958496,4.110276222229004
2026-01-07T18:37:30.517470,1.7,21.0,3363.68359375,0.0,32.875,18,3.913196563720703,4.129064559936523
2026-01-07T18:37:31.566930,2.4,21.0,3365.72265625,0.0,32.875,18,3.9223451614379883,4.153441429138184
2026-01-07T18:37:32.619022,1.9,21.0,3366.15625,0.0,32.875,18,3.9308080673217773,4.172344207763672
2026-01-07T18:37:33.674520,2.1,21.0,3365.19921875,0.0,32.875,18,3.93924617767334,4.188857078552246
2026-01-07T18:37:34.722345,2.4,21.0,3364.41015625,0.0,32.875,18,3.948521614074707,4.206354141235352
2026-01-07T18:37:35.777187,4.3,21.0,3365.58984375,0.0,32.875,18,3.9736852645874023,4.233803749084473
2026-01-07T18:37:36.823484,2.4,21.0,3365.8046875,0.0,32.875,18,3.986905097961426,4.255925178527832
2026-01-07T18:37:37.875651,3.3,21.0,3365.578125,0.0,32.875,19,4.110126495361328,4.279436111450195
2026-01-07T18:37:38.922380,1.9,21.1,3369.38671875,0.0,32.875,19,4.166196823120117,4.304605484008789
2026-01-07T18:37:39.972656,1.9,21.1,3369.23046875,0.0,32.875,19,4.175298690795898,4.321516990661621
2026-01-07T18:37:41.022210,1.9,21.1,3369.3125,0.0,32.875,19,4.184099197387695,4.34033203125
2026-01-07T18:37:42.071422,2.4,21.1,3371.12109375,0.0,32.875,19,4.192530632019043,4.3592939376831055
2026-01-07T18:37:43.121061,2.1,21.1,3371.66015625,0.0,32.875,19,4.201175689697266,4.376660346984863
2026-01-07T18:37:44.173067,1.7,21.1,3370.9609375,0.0,32.875,19,4.209749221801758,4.392701148986816
